ProductKey,OrderDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Product Standard Cost,Total Product Cost,Order Total
477,20230713,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
225,20230713,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
477,20230713,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20230713,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
472,20230713,1,1,$63.50,$63.50,$23.75,$23.75,$63.50
528,20230713,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20230713,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
485,20230713,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
478,20230713,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20230713,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
467,20230713,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
357,20230713,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
388,20230713,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
237,20230713,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
528,20230714,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20230714,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
528,20230714,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20230714,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
485,20230714,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
485,20230714,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
584,20230714,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
479,20230714,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
477,20230714,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
487,20230714,1,1,$54.99,$54.99,$20.57,$20.57,$54.99
388,20230714,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
479,20230714,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
477,20230714,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20230714,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
529,20230715,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
482,20230715,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
528,20230715,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20230715,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
589,20230715,1,1,$769.49,$769.49,$419.78,$419.78,$769.49
536,20230715,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20230715,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
485,20230715,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
222,20230715,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
568,20230715,1,1,$742.35,$742.35,$461.44,$461.44,$742.35
479,20230715,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
484,20230715,1,1,$7.95,$7.95,$2.97,$2.97,$7.95
477,20230716,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
479,20230716,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
222,20230716,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
478,20230716,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20230716,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
478,20230716,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20230716,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230716,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
467,20230716,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
228,20230716,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
528,20230716,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
485,20230716,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
485,20230716,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
222,20230716,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
237,20230716,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
568,20230716,1,1,$742.35,$742.35,$461.44,$461.44,$742.35
225,20230716,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
560,20230716,1,1,"$1,214.85","$1,214.85",$755.15,$755.15,"$1,214.85"
479,20230716,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
477,20230716,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
484,20230716,1,1,$7.95,$7.95,$2.97,$2.97,$7.95
541,20230717,1,1,$28.99,$28.99,$10.84,$10.84,$28.99
536,20230717,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20230717,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
540,20230717,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
529,20230717,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
222,20230717,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
478,20230717,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20230717,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
599,20230717,1,1,$539.99,$539.99,$294.58,$294.58,$539.99
485,20230717,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
577,20230717,1,1,"$1,214.85","$1,214.85",$755.15,$755.15,"$1,214.85"
488,20230717,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
541,20230718,1,1,$28.99,$28.99,$10.84,$10.84,$28.99
530,20230718,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20230718,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
483,20230718,1,1,$120.00,$120.00,$44.88,$44.88,$120.00
529,20230718,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
540,20230718,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
481,20230718,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
476,20230718,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
477,20230718,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20230718,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
361,20230718,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
217,20230718,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
231,20230718,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
225,20230718,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
357,20230718,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
487,20230718,1,1,$54.99,$54.99,$20.57,$20.57,$54.99
586,20230718,1,1,$742.35,$742.35,$461.44,$461.44,$742.35
479,20230718,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
477,20230718,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20230718,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
539,20230719,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
480,20230719,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
540,20230719,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
228,20230719,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
536,20230719,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20230719,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20230719,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
482,20230719,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
474,20230719,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
234,20230719,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
477,20230719,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20230719,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
477,20230719,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
489,20230719,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
477,20230719,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20230719,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
528,20230719,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230719,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
528,20230719,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20230719,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
480,20230719,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
359,20230719,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
537,20230719,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
528,20230719,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230719,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
606,20230719,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
477,20230719,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
479,20230719,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
217,20230719,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
540,20230720,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
483,20230720,1,1,$120.00,$120.00,$44.88,$44.88,$120.00
536,20230720,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
481,20230720,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
536,20230720,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20230720,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
536,20230720,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
480,20230720,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
485,20230720,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
575,20230720,1,1,"$2,384.07","$2,384.07","$1,481.94","$1,481.94","$2,384.07"
217,20230720,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
606,20230720,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
217,20230720,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
539,20230721,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
535,20230721,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
528,20230721,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230721,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
540,20230721,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
529,20230721,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
214,20230721,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
228,20230721,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
467,20230721,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
536,20230721,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20230721,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20230721,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
476,20230721,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
489,20230721,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
477,20230721,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
482,20230721,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
528,20230721,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230721,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
228,20230721,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
528,20230721,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20230721,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
537,20230721,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
528,20230721,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20230721,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
376,20230721,1,1,"$2,443.35","$2,443.35","$1,554.95","$1,554.95","$2,443.35"
540,20230721,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
372,20230721,1,1,"$2,443.35","$2,443.35","$1,554.95","$1,554.95","$2,443.35"
214,20230721,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
478,20230722,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20230722,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
484,20230722,1,1,$7.95,$7.95,$2.97,$2.97,$7.95
477,20230722,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
487,20230722,1,1,$54.99,$54.99,$20.57,$20.57,$54.99
490,20230722,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
528,20230722,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20230722,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
214,20230722,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
485,20230722,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
222,20230722,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
359,20230722,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
585,20230722,1,1,$742.35,$742.35,$461.44,$461.44,$742.35
222,20230722,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
529,20230723,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
222,20230723,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
540,20230723,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
529,20230723,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
485,20230723,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
222,20230723,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
463,20230723,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
595,20230723,1,1,$564.99,$564.99,$308.22,$308.22,$564.99
535,20230723,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
530,20230724,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20230724,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
530,20230724,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
477,20230724,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
478,20230724,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
222,20230724,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
465,20230724,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
485,20230724,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
486,20230724,1,1,$159.00,$159.00,$59.47,$59.47,$159.00
591,20230724,1,1,$564.99,$564.99,$308.22,$308.22,$564.99
535,20230724,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
480,20230724,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
589,20230724,1,1,$769.49,$769.49,$419.78,$419.78,$769.49
476,20230724,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
480,20230725,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
539,20230725,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
480,20230725,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
529,20230725,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
540,20230725,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
480,20230725,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
528,20230725,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
536,20230725,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
477,20230725,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20230725,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
528,20230725,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20230725,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
535,20230726,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
528,20230726,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230726,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
535,20230726,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
528,20230726,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20230726,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
476,20230726,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
465,20230726,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
528,20230726,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
355,20230726,1,1,"$2,319.99","$2,319.99","$1,265.62","$1,265.62","$2,319.99"
537,20230726,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
480,20230726,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
363,20230726,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
485,20230726,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
214,20230726,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
577,20230726,1,1,"$1,214.85","$1,214.85",$755.15,$755.15,"$1,214.85"
530,20230726,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
541,20230726,1,1,$28.99,$28.99,$10.84,$10.84,$28.99
480,20230726,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
605,20230726,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
481,20230726,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
584,20230726,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
214,20230726,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
390,20230726,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
217,20230726,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
225,20230727,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
222,20230727,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
480,20230727,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
535,20230727,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
528,20230727,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230727,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
528,20230727,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20230727,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
480,20230727,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
528,20230727,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20230727,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
222,20230727,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
580,20230727,1,1,"$1,700.99","$1,700.99","$1,082.51","$1,082.51","$1,700.99"
222,20230727,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
361,20230727,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
480,20230727,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
584,20230727,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
479,20230727,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
530,20230728,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20230728,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
535,20230728,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
528,20230728,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20230728,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
540,20230728,1,1,$32.60,$32.60,$12.19,$12.19,$32.60
480,20230728,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
478,20230728,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
217,20230728,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
477,20230728,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
483,20230728,1,1,$120.00,$120.00,$44.88,$44.88,$120.00
528,20230728,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
528,20230728,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20230728,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
217,20230728,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
537,20230728,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
528,20230728,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20230728,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
363,20230728,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
528,20230728,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20230728,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
217,20230728,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
361,20230728,1,1,"$2,294.99","$2,294.99","$1,251.98","$1,251.98","$2,294.99"
477,20230728,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
478,20230728,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
604,20230728,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
214,20230728,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
539,20230729,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
528,20230729,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
535,20230729,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
480,20230729,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
484,20230729,1,1,$7.95,$7.95,$2.97,$2.97,$7.95
536,20230729,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
478,20230729,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20230729,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230729,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
477,20230729,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230729,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
537,20230729,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
537,20230729,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
480,20230729,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
588,20230729,1,1,$769.49,$769.49,$419.78,$419.78,$769.49
476,20230729,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
491,20230729,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
225,20230729,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
382,20230729,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
484,20230730,1,1,$7.95,$7.95,$2.97,$2.97,$7.95
237,20230730,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
539,20230730,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
529,20230730,1,1,$3.99,$3.99,$1.49,$1.49,$3.99
480,20230730,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
536,20230730,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20230730,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20230730,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
231,20230730,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
536,20230730,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
478,20230730,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20230730,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
222,20230730,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
475,20230730,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
225,20230730,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
488,20230730,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
477,20230730,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230730,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
467,20230730,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
477,20230730,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
487,20230730,1,1,$54.99,$54.99,$20.57,$20.57,$54.99
225,20230730,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
583,20230730,1,1,"$1,700.99","$1,700.99","$1,082.51","$1,082.51","$1,700.99"
539,20230730,1,1,$24.99,$24.99,$9.35,$9.35,$24.99
480,20230730,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
384,20230730,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
479,20230730,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
477,20230730,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
490,20230730,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
477,20230731,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
479,20230731,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
484,20230731,1,1,$7.95,$7.95,$2.97,$2.97,$7.95
228,20230731,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
528,20230731,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
536,20230731,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
217,20230731,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
465,20230731,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
478,20230731,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20230731,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20230731,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
528,20230731,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20230731,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
485,20230731,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
217,20230731,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
580,20230731,1,1,"$1,700.99","$1,700.99","$1,082.51","$1,082.51","$1,700.99"
568,20230731,1,1,$742.35,$742.35,$461.44,$461.44,$742.35
473,20230731,1,1,$63.50,$63.50,$23.75,$23.75,$63.50
214,20230731,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
388,20230731,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
479,20230731,1,1,$8.99,$8.99,$3.36,$3.36,$8.99
477,20230731,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230731,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
480,20230801,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
536,20230801,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
528,20230801,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
214,20230801,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
490,20230801,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
225,20230801,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
478,20230801,1,1,$9.99,$9.99,$3.74,$3.74,$9.99
477,20230801,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
217,20230801,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
471,20230801,1,1,$63.50,$63.50,$23.75,$23.75,$63.50
476,20230801,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
234,20230801,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
474,20230801,1,1,$69.99,$69.99,$26.18,$26.18,$69.99
488,20230801,1,1,$53.99,$53.99,$41.57,$41.57,$53.99
463,20230801,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
477,20230801,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
477,20230801,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
463,20230801,1,1,$24.49,$24.49,$9.16,$9.16,$24.49
222,20230801,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
485,20230801,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
237,20230801,1,1,$49.99,$49.99,$38.49,$38.49,$49.99
388,20230801,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
217,20230801,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
386,20230801,1,1,"$1,120.49","$1,120.49",$713.08,$713.08,"$1,120.49"
214,20230801,1,1,$34.99,$34.99,$13.09,$13.09,$34.99
530,20230802,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
480,20230802,1,1,$2.29,$2.29,$0.86,$0.86,$2.29
528,20230802,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
536,20230802,1,1,$29.99,$29.99,$11.22,$11.22,$29.99
485,20230802,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
225,20230802,1,1,$8.99,$8.99,$6.92,$6.92,$8.99
528,20230802,1,1,$4.99,$4.99,$1.87,$1.87,$4.99
537,20230802,1,1,$35.00,$35.00,$13.09,$13.09,$35.00
485,20230802,1,1,$21.98,$21.98,$8.22,$8.22,$21.98
471,20230802,1,1,$63.50,$63.50,$23.75,$23.75,$63.50
604,20230802,1,1,$539.99,$539.99,$343.65,$343.65,$539.99
